eid,pid,target_prefix,bin_start,bin_end,bin_size,step_size,bin_index,bin_idx,time,n_trials,n_units,n_pos,n_neg,overlap_topk,cosine2_top1,expected_random_overlap,expected_random_cosine2,k_eff,n_eff,null_pval,status,n_active_units
5285c561-80da-4563-8694-739da92e5dd0,f698f893-da01-49a1-ae4b-16f7e42e5ff5,VISl,0.08000000000000002,0.13,0.05,0.01,4,0,0.10500000000000001,563,138,126.0,123.0,0.9506608061591174,0.9492686356982837,0.021739130434782608,0.007246376811594203,3.0,138.0,0.0001999600079984003,ok,138
5285c561-80da-4563-8694-739da92e5dd0,f698f893-da01-49a1-ae4b-16f7e42e5ff5,VISl,0.09000000000000001,0.14,0.05,0.01,5,0,0.11500000000000002,563,138,126.0,123.0,0.9560692156125264,0.9559074778610296,0.021739130434782608,0.007246376811594203,3.0,138.0,0.0001999600079984003,ok,138
d901aff5-2250-467a-b4a1-0cb9729df9e2,12c0f3a9-518e-4dac-9651-5d95c2b4730f,VISl,0.04,0.09,0.05,0.01,0,0,0.065,458,15,96.0,102.0,0.1351028982366449,0.00556907600467473,0.2,0.06666666666666667,3.0,15.0,0.8418316336732653,ok,15
d901aff5-2250-467a-b4a1-0cb9729df9e2,12c0f3a9-518e-4dac-9651-5d95c2b4730f,VISl,0.05,0.1,0.05,0.01,1,0,0.07500000000000001,458,15,96.0,102.0,0.07329066909821533,0.0001682093797515568,0.2,0.06666666666666667,3.0,15.0,0.9618076384723055,ok,15
d901aff5-2250-467a-b4a1-0cb9729df9e2,12c0f3a9-518e-4dac-9651-5d95c2b4730f,VISl,0.060000000000000005,0.11000000000000001,0.05,0.01,2,0,0.085,458,15,96.0,102.0,0.8077586716743878,0.012373305964653462,0.2,0.06666666666666667,3.0,15.0,0.5494901019796041,ok,15
d901aff5-2250-467a-b4a1-0cb9729df9e2,12c0f3a9-518e-4dac-9651-5d95c2b4730f,VISl,0.07,0.12000000000000001,0.05,0.01,3,0,0.095,458,15,96.0,102.0,0.7957375443587165,0.002403342916722567,0.2,0.06666666666666667,3.0,15.0,0.8342331533693261,ok,15
d901aff5-2250-467a-b4a1-0cb9729df9e2,12c0f3a9-518e-4dac-9651-5d95c2b4730f,VISl,0.08000000000000002,0.13,0.05,0.01,4,0,0.10500000000000001,458,15,96.0,102.0,0.1410061289313374,0.025350689674656993,0.2,0.06666666666666667,3.0,15.0,0.3703259348130374,ok,15
d901aff5-2250-467a-b4a1-0cb9729df9e2,12c0f3a9-518e-4dac-9651-5d95c2b4730f,VISl,0.09000000000000001,0.14,0.05,0.01,5,0,0.11500000000000002,458,14,96.0,102.0,0.5351654985833633,0.16701060700704584,0.21428571428571427,0.07142857142857142,3.0,14.0,0.10717856428714258,ok,14
5d6aa933-4b00-4e99-ae2d-5003657592e9,61ed1a53-2f33-4a83-82ba-ec7dfa65bf60,VISl,0.04,0.09,0.05,0.01,0,0,0.065,845,172,187.0,169.0,0.5571877894193092,0.07457784224091553,0.01744186046511628,0.005813953488372093,3.0,172.0,0.09298140371925614,ok,172
5d6aa933-4b00-4e99-ae2d-5003657592e9,61ed1a53-2f33-4a83-82ba-ec7dfa65bf60,VISl,0.05,0.1,0.05,0.01,1,0,0.07500000000000001,845,168,187.0,169.0,0.46958987336399527,0.08044743484921424,0.017857142857142856,0.005952380952380952,3.0,168.0,0.0613877224555089,ok,168
